sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
312,S2024-312,S2024-312,TAP,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,cik:0000024545,0000024545,Consumer Staples,Brewers,0000024545-25-000007,tap-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/24545/000002454525000007/tap-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000024545/0000024545-25-000007.html,323
313,S2024-313,S2024-313,MDLZ,MDLZ,Mondelez International,Mondelez International,cik:0001103982,0001103982,Consumer Staples,Packaged Foods & Meats,0001103982-25-000030,mdlz-20241231.htm,10-K,2025-02-05,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1103982/000110398225000030/mdlz-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001103982/0001103982-25-000030.html,324
314,S2024-314,S2024-314,MPWR,MPWR,Monolithic Power Systems,Monolithic Power Systems,cik:0001280452,0001280452,Information Technology,Semiconductors,0001437749-25-005903,mpwr20241231_10k.htm,10-K,2025-03-03,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1280452/000143774925005903/mpwr20241231_10k.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001280452/0001437749-25-005903.html,325
315,S2024-315,S2024-315,MNST,MNST,Monster Beverage,Monster Beverage,cik:0000865752,0000865752,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0001410578-25-000248,mnst-20241231x10k.htm,10-K,2025-02-28,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/865752/000141057825000248/mnst-20241231x10k.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000865752/0001410578-25-000248.html,326
316,S2024-316,S2024-316,MCO,MCO,Moody's Corporation,Moody's Corporation,cik:0001059556,0001059556,Financials,Financial Exchanges & Data,0001059556-25-000025,mco-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1059556/000105955625000025/mco-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001059556/0001059556-25-000025.html,327
317,S2024-317,S2024-317,MS,MS,Morgan Stanley,Morgan Stanley,cik:0000895421,0000895421,Financials,Investment Banking & Brokerage,0000895421-25-000304,ms-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/895421/000089542125000304/ms-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000895421/0000895421-25-000304.html,328
318,S2024-318,S2024-318,MOS,MOS,Mosaic Company (The),Mosaic Company (The),cik:0001285785,0001285785,Materials,Fertilizers & Agricultural Chemicals,0001618034-25-000003,mos-20241231.htm,10-K,2025-03-03,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1285785/000161803425000003/mos-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001285785/0001618034-25-000003.html,329
319,S2024-319,S2024-319,MSI,MSI,Motorola Solutions,Motorola Solutions,cik:0000068505,0000068505,Information Technology,Communications Equipment,0000068505-25-000012,msi-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/68505/000006850525000012/msi-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000068505/0000068505-25-000012.html,330
320,S2024-320,S2024-320,NRG,NRG,NRG Energy,NRG Energy,cik:0001013871,0001013871,Utilities,Independent Power Producers & Energy Traders,0001013871-25-000006,nrg-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1013871/000101387125000006/nrg-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001013871/0001013871-25-000006.html,331
321,S2024-321,S2024-321,NVR,NVR,"NVR, Inc.","NVR, Inc.",cik:0000906163,0000906163,Consumer Discretionary,Homebuilding,0000906163-25-000011,nvr-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/906163/000090616325000011/nvr-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000906163/0000906163-25-000011.html,332
322,S2024-322,S2024-322,NXPI,NXPI,NXP Semiconductors,NXP Semiconductors,cik:0001413447,0001413447,Information Technology,Semiconductors,0001413447-25-000019,nxpi-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1413447/000141344725000019/nxpi-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001413447/0001413447-25-000019.html,333
323,S2024-323,S2024-323,NDAQ,NDAQ,"Nasdaq, Inc.","Nasdaq, Inc.",cik:0001120193,0001120193,Financials,Financial Exchanges & Data,0001120193-25-000008,ndaq-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1120193/000112019325000008/ndaq-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001120193/0001120193-25-000008.html,334
324,S2024-324,S2024-324,NTAP,NTAP,NetApp,NetApp,cik:0001002047,0001002047,Information Technology,"Technology Hardware, Storage & Peripherals",0000950170-24-071327,ntap-20240426.htm,10-K,2024-06-10,2024-04-26,2024,https://www.sec.gov/Archives/edgar/data/1002047/000095017024071327/ntap-20240426.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001002047/0000950170-24-071327.html,335
325,S2024-325,S2024-325,NFLX,NFLX,Netflix,Netflix,cik:0001065280,0001065280,Communication Services,Movies & Entertainment,0001065280-25-000044,nflx-20241231.htm,10-K,2025-01-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1065280/000106528025000044/nflx-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001065280/0001065280-25-000044.html,336
326,S2024-326,S2024-326,NEM,NEM,Newmont,Newmont,cik:0001164727,0001164727,Materials,Gold,0001164727-25-000011,nem-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1164727/000116472725000011/nem-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001164727/0001164727-25-000011.html,337
327,S2024-327,S2024-327,NWSA|NWS,NWSA|NWS,News Corp (Class A)|News Corp (Class B),News Corp (Class A)|News Corp (Class B),cik:0001564708,0001564708,Communication Services,Publishing,0001564708-24-000408,nws-20240630.htm,10-K,2024-08-13,2024-06-30,2024,https://www.sec.gov/Archives/edgar/data/1564708/000156470824000408/nws-20240630.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001564708/0001564708-24-000408.html,338
328,S2024-328,S2024-328,NEE,NEE,NextEra Energy,NextEra Energy,cik:0000753308,0000753308,Utilities,Multi-Utilities,0000753308-25-000011,nee-20241231.htm,10-K,2025-02-14,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/753308/000075330825000011/nee-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000753308/0000753308-25-000011.html,339
329,S2024-329,S2024-329,NI,NI,NiSource,NiSource,cik:0001111711,0001111711,Utilities,Multi-Utilities,0001111711-25-000008,nix-20241231.htm,10-K,2025-02-12,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1111711/000111171125000008/nix-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001111711/0001111711-25-000008.html,340
330,S2024-330,S2024-330,NKE,NKE,"Nike, Inc.","Nike, Inc.",cik:0000320187,0000320187,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0000320187-24-000044,nke-20240531.htm,10-K,2024-07-25,2024-05-31,2024,https://www.sec.gov/Archives/edgar/data/320187/000032018724000044/nke-20240531.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000320187/0000320187-24-000044.html,341
331,S2024-331,S2024-331,NDSN,NDSN,Nordson Corporation,Nordson Corporation,cik:0000072331,0000072331,Industrials,Industrial Machinery & Supplies & Components,0000072331-24-000177,ndsn-20241031.htm,10-K,2024-12-18,2024-10-31,2024,https://www.sec.gov/Archives/edgar/data/72331/000007233124000177/ndsn-20241031.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000072331/0000072331-24-000177.html,342
332,S2024-332,S2024-332,NSC,NSC,Norfolk Southern,Norfolk Southern,cik:0000702165,0000702165,Industrials,Rail Transportation,0000702165-25-000008,nsc-20241231.htm,10-K,2025-02-10,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/702165/000070216525000008/nsc-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000702165/0000702165-25-000008.html,343
333,S2024-333,S2024-333,NTRS,NTRS,Northern Trust,Northern Trust,cik:0000073124,0000073124,Financials,Asset Management & Custody Banks,0000073124-25-000105,ntrs-20241231.htm,10-K,2025-02-24,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/73124/000007312425000105/ntrs-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000073124/0000073124-25-000105.html,344
334,S2024-334,S2024-334,NOC,NOC,Northrop Grumman,Northrop Grumman,cik:0001133421,0001133421,Industrials,Aerospace & Defense,0001133421-25-000006,noc-20241231.htm,10-K,2025-01-30,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1133421/000113342125000006/noc-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001133421/0001133421-25-000006.html,345
335,S2024-335,S2024-335,NCLH,NCLH,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,cik:0001513761,0001513761,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001558370-25-001743,nclh-20241231x10k.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1513761/000155837025001743/nclh-20241231x10k.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001513761/0001558370-25-001743.html,346
336,S2024-336,S2024-336,NUE,NUE,Nucor,Nucor,cik:0000073309,0000073309,Materials,Steel,0000950170-25-028427,nue-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/73309/000095017025028427/nue-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000073309/0000950170-25-028427.html,347
337,S2024-337,S2024-337,NVDA,NVDA,Nvidia,Nvidia,cik:0001045810,0001045810,Information Technology,Semiconductors,0001045810-24-000029,nvda-20240128.htm,10-K,2024-02-21,2024-01-28,2024,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001045810/0001045810-24-000029.html,348
338,S2024-338,S2024-338,ON,ON,ON Semiconductor,ON Semiconductor,cik:0001097864,0001097864,Information Technology,Semiconductors,0001628280-25-004557,on-20241231.htm,10-K,2025-02-10,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1097864/000162828025004557/on-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001097864/0001628280-25-004557.html,349
339,S2024-339,S2024-339,OXY,OXY,Occidental Petroleum,Occidental Petroleum,cik:0000797468,0000797468,Energy,Oil & Gas Exploration & Production,0000797468-25-000029,oxy-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/797468/000079746825000029/oxy-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000797468/0000797468-25-000029.html,350
340,S2024-340,S2024-340,ODFL,ODFL,Old Dominion,Old Dominion,cik:0000878927,0000878927,Industrials,Cargo Ground Transportation,0000950170-25-026661,odfl-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/878927/000095017025026661/odfl-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000878927/0000950170-25-026661.html,351
341,S2024-341,S2024-341,OMC,OMC,Omnicom Group,Omnicom Group,cik:0000029989,0000029989,Communication Services,Advertising,0000029989-25-000009,omc-20241231.htm,10-K,2025-02-05,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/29989/000002998925000009/omc-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000029989/0000029989-25-000009.html,352
342,S2024-342,S2024-342,OKE,OKE,Oneok,Oneok,cik:0001039684,0001039684,Energy,Oil & Gas Storage & Transportation,0001039684-25-000036,oke-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1039684/000103968425000036/oke-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001039684/0001039684-25-000036.html,353
343,S2024-343,S2024-343,ORCL,ORCL,Oracle Corporation,Oracle Corporation,cik:0001341439,0001341439,Information Technology,Application Software,0000950170-24-075605,orcl-20240531.htm,10-K,2024-06-20,2024-05-31,2024,https://www.sec.gov/Archives/edgar/data/1341439/000095017024075605/orcl-20240531.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001341439/0000950170-24-075605.html,354
344,S2024-344,S2024-344,OTIS,OTIS,Otis Worldwide,Otis Worldwide,cik:0001781335,0001781335,Industrials,Industrial Machinery & Supplies & Components,0001781335-25-000010,otis-20241231.htm,10-K,2025-02-04,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1781335/000178133525000010/otis-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001781335/0001781335-25-000010.html,355
345,S2024-345,S2024-345,ORLY,ORLY,O’Reilly Automotive,O’Reilly Automotive,cik:0000898173,0000898173,Consumer Discretionary,Automotive Retail,0000898173-25-000008,orly-20241231x10k.htm,10-K,2025-02-28,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/898173/000089817325000008/orly-20241231x10k.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000898173/0000898173-25-000008.html,356
346,S2024-346,S2024-346,PCG,PCG,PG&E Corporation,PG&E Corporation,cik:0001004980,0001004980,Utilities,Multi-Utilities,0001004980-25-000010,pcg-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1004980/000100498025000010/pcg-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001004980/0001004980-25-000010.html,357
347,S2024-347,S2024-347,PNC,PNC,PNC Financial Services,PNC Financial Services,cik:0000713676,0000713676,Financials,Diversified Banks,0000713676-25-000027,pnc-20241231.htm,10-K,2025-02-21,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/713676/000071367625000027/pnc-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000713676/0000713676-25-000027.html,358
348,S2024-348,S2024-348,PPG,PPG,PPG Industries,PPG Industries,cik:0000079879,0000079879,Materials,Specialty Chemicals,0000079879-25-000034,ppg-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/79879/000007987925000034/ppg-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000079879/0000079879-25-000034.html,359
349,S2024-349,S2024-349,PPL,PPL,PPL Corporation,PPL Corporation,cik:0000922224,0000922224,Utilities,Electric Utilities,0000922224-25-000009,ppl-20241231.htm,10-K,2025-02-13,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/922224/000092222425000009/ppl-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000922224/0000922224-25-000009.html,360
350,S2024-350,S2024-350,PTC,PTC,PTC Inc.,PTC Inc.,cik:0000857005,0000857005,Information Technology,Application Software,0000950170-24-127231,ptc-20240930.htm,10-K,2024-11-14,2024-09-30,2024,https://www.sec.gov/Archives/edgar/data/857005/000095017024127231/ptc-20240930.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000857005/0000950170-24-127231.html,361
351,S2024-351,S2024-351,PCAR,PCAR,Paccar,Paccar,cik:0000075362,0000075362,Industrials,Construction Machinery & Heavy Transportation Equipment,0000950170-25-023145,pcar-20241231.htm,10-K,2025-02-19,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/75362/000095017025023145/pcar-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000075362/0000950170-25-023145.html,362
352,S2024-352,S2024-352,PKG,PKG,Packaging Corporation of America,Packaging Corporation of America,cik:0000075677,0000075677,Materials,Paper & Plastic Packaging Products & Materials,0000950170-25-028533,pkg-20241231.htm,10-K,2025-02-27,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/75677/000095017025028533/pkg-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000075677/0000950170-25-028533.html,363
353,S2024-353,S2024-353,PLTR,PLTR,Palantir Technologies,Palantir Technologies,cik:0001321655,0001321655,Information Technology,Application Software,0001321655-25-000022,pltr-20241231.htm,10-K,2025-02-18,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1321655/000132165525000022/pltr-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001321655/0001321655-25-000022.html,364
354,S2024-354,S2024-354,PANW,PANW,Palo Alto Networks,Palo Alto Networks,cik:0001327567,0001327567,Information Technology,Systems Software,0001327567-24-000029,panw-20240731.htm,10-K,2024-09-06,2024-07-31,2024,https://www.sec.gov/Archives/edgar/data/1327567/000132756724000029/panw-20240731.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001327567/0001327567-24-000029.html,365
355,S2024-355,S2024-355,PARA,PARA,Paramount Global,Paramount Global,cik:0000813828,0000813828,,,0000813828-25-000005,para-20241231.htm,10-K,2025-02-26,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/813828/000081382825000005/para-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000813828/0000813828-25-000005.html,366
356,S2024-356,S2024-356,PH,PH,Parker Hannifin,Parker Hannifin,cik:0000076334,0000076334,Industrials,Industrial Machinery & Supplies & Components,0000076334-24-000044,ph-20240630.htm,10-K,2024-08-22,2024-06-30,2024,https://www.sec.gov/Archives/edgar/data/76334/000007633424000044/ph-20240630.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000076334/0000076334-24-000044.html,367
357,S2024-357,S2024-357,PYPL,PYPL,PayPal,PayPal,cik:0001633917,0001633917,Financials,Transaction & Payment Processing Services,0001633917-25-000019,pypl-20241231.htm,10-K,2025-02-04,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1633917/000163391725000019/pypl-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001633917/0001633917-25-000019.html,368
358,S2024-358,S2024-358,PAYX,PAYX,Paychex,Paychex,cik:0000723531,0000723531,Industrials,Human Resource & Employment Services,0000950170-24-082958,payx-20240531.htm,10-K,2024-07-11,2024-05-31,2024,https://www.sec.gov/Archives/edgar/data/723531/000095017024082958/payx-20240531.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000723531/0000950170-24-082958.html,369
359,S2024-359,S2024-359,PAYC,PAYC,Paycom,Paycom,cik:0001590955,0001590955,,,0000950170-25-024136,payc-20241231.htm,10-K,2025-02-20,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/1590955/000095017025024136/payc-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0001590955/0000950170-25-024136.html,370
360,S2024-360,S2024-360,PNR,PNR,Pentair,Pentair,cik:0000077360,0000077360,Industrials,Industrial Machinery & Supplies & Components,0000077360-25-000006,pnr-20241231.htm,10-K,2025-02-25,2024-12-31,2024,https://www.sec.gov/Archives/edgar/data/77360/000007736025000006/pnr-20241231.htm,2024/sp500_companies.csv,sample_2024,4,2024/sample_500/html/raw/0000077360/0000077360-25-000006.html,371
