company_id,source_company_id,sample_order,batch_id,report_date,form,r2_object_key,cik,ticker,company_name,accession_number,report_year,filing_date,parser_version,language_measurement_version,ai_disclosure_binary,ai_term_count,ai_terms_per_1000_words,total_analysis_word_count,total_analysis_sentence_count,ai_sentence_count,ai_sentence_ratio,ai_detection_status,ai_uncertainty_count,ai_uncertainty_ratio,ai_litigious_count,ai_litigious_ratio,ai_weak_modal_count,ai_weak_modal_ratio,ai_strong_modal_count,ai_strong_modal_ratio,ai_constraining_count,ai_constraining_ratio,ai_total_eligible_word_count,uncertainty_status,ai_positive_count,ai_negative_count,ai_positive_ratio,ai_negative_ratio,ai_net_tone,ai_sentiment_word_coverage,ai_net_tone_by_words,ai_total_lm_matched_word_count,sentiment_status,ai_concreteness_mean,ai_concreteness_median,ai_concreteness_standard_deviation,ai_concreteness_min,ai_concreteness_max,ai_concreteness_matched_token_count,ai_concreteness_eligible_token_count,ai_concreteness_unmatched_token_count,ai_concreteness_coverage,ai_concreteness_unique_dictionary_entries,ai_concreteness_stem_collision_count,ai_concreteness_status,report_concreteness_mean,report_concreteness_median,report_concreteness_standard_deviation,report_concreteness_min,report_concreteness_max,report_concreteness_matched_token_count,report_concreteness_eligible_token_count,report_concreteness_unmatched_token_count,report_concreteness_coverage,report_concreteness_unique_dictionary_entries,report_concreteness_stem_collision_count,report_concreteness_status,report_word_count,log_report_word_count,report_sentence_count,report_paragraph_count,report_mean_sentence_length,report_fog_index,report_numeric_token_ratio,report_ai_term_count,report_ai_terms_per_1000_words,report_table_text_word_count,report_table_text_ratio,source_html_bytes,analysis_text_bytes,analysis_text_to_html_ratio,report_control_status,report_positive_count,report_negative_count,report_net_tone,report_uncertainty_count,report_uncertainty_ratio,report_weak_modal_count,report_weak_modal_ratio,report_strong_modal_count,report_strong_modal_ratio,report_litigious_count,report_litigious_ratio,report_constraining_count,report_constraining_ratio,report_forward_looking_count,report_forward_looking_ratio,report_positive_ratio,report_negative_ratio,report_net_tone_by_words,report_sentiment_word_coverage,report_total_lm_matched_word_count,report_total_eligible_word_count,concreteness_status,lm_ai_status,lm_report_status,matching_strategy_version,concreteness_preprocessing_version,warning_count,has_single_ai_sentence_warning,has_stem_collision_warning,has_denominator_zero_warning,has_extraction_warning,has_any_warning,has_failed_status,ai_disclosure_flag,panel_start_year,panel_end_year,panel_year_count,is_balanced_2020_2025,has_gap_within_observed_period,ticker_changed_within_panel,company_name_changed_within_panel,cik_changed_within_panel,first_observed_year,last_observed_year,ai_disclosure_flag_lag1,ai_disclosure_flag_change,ai_sentence_count_lag1,ai_sentence_count_change,ai_concreteness_mean_lag1,ai_concreteness_mean_change,report_concreteness_mean_lag1,report_concreteness_mean_change,ai_positive_count_lag1,ai_positive_count_change,ai_negative_count_lag1,ai_negative_count_change,ai_uncertainty_count_lag1,ai_uncertainty_count_change,report_positive_count_lag1,report_positive_count_change,report_negative_count_lag1,report_negative_count_change,report_uncertainty_count_lag1,report_uncertainty_count_change,past_tense_count,present_tense_count,future_tense_count,finite_verb_count,past_tense_share,present_tense_share,future_tense_share,passive_voice_sentence_count,passive_voice_sentence_share,spacy_sentence_count,ai_past_tense_count,ai_present_tense_count,ai_future_tense_count,ai_finite_verb_count,ai_past_tense_share,ai_present_tense_share,ai_future_tense_share,ai_passive_voice_sentence_count,ai_passive_voice_sentence_share,ai_spacy_sentence_count,report_character_count,average_word_length,lexical_density,root_type_token_ratio,type_token_ratio,percentage_expression_count,currency_expression_count,ai_word_count,log_ai_word_count,ai_fog_index,ai_average_sentence_length,ai_complex_word_share,tense_measurement_status,passive_voice_measurement_status,dependency_model,dependency_model_version,extended_measurement_version,log1p_ai_sentence_count,ai_disclosure,whole_report_concreteness,ai_concreteness,fog_index,lm_positive_share,lm_negative_share,lm_uncertainty_share,lm_litigious_share,lm_strong_modal_share,lm_weak_modal_share,lm_constraining_share,ai_lm_positive_share,ai_lm_negative_share,ai_lm_uncertainty_share,ai_lm_litigious_share,ai_lm_strong_modal_share,ai_lm_weak_modal_share,ai_lm_constraining_share,numeric_token_share
cik:0000927628,S2018-075,75,1,2018-12-31,10-K,2018/sample_503/html/raw/0000927628/0000927628-19-000093.html,927628,COF,Capital One,0000927628-19-000093,2018,2019-02-20,1.0.3,0.3.0,1,1,0.01404672,71191,4388,1,0.00022789,success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,success,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,success,2.84428571,2.61,0.61232244,2.24,4.08,7,10,3,0.7,7,1,warning_stem_collisions,2.85997266,2.72,0.80245907,1.26,4.97,28895,38154,9259,0.75732558,2163,6713,warning_stem_collisions,70724,11.16654026,4388,1545,16.11759344,21.02332974,0.03013121,1,0.01413947,43776,0.38232314,13195173,476143,0.03608463,success,292,1460,-0.66666667,1348,0.01989374,458,0.00675915,135,0.00199233,667,0.00984357,633,0.00934179,,,0.00430933,0.02154664,-0.01723731,0.02585596,4278,67760,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,1,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,550,2763,93,3406,0.1614797416324133,0.8112155020551967,0.0273047563123899,730,0.2960259529602595,2466,0,0,0,0,,,,0,0.0,1,473664,5.551675126903553,0.6078027556200145,14.04125745098818,0.0534735315445975,104,309,21,3.091042453358316,17.923809523809524,21.0,0.238095238095238,success,success,en_core_web_sm,3.8.0,1.0.0,0.6931471805599453,1,2.85997266,2.84428571,21.02332974,0.00430933,0.02154664,0.01989374,0.00984357,0.00199233,0.00675915,0.00934179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03013121
cik:0000927653,S2018-233,233,3,2018-03-31,10-K,2018/sample_503/html/raw/0000927653/0000927653-18-000010.html,927653,MCK,McKesson Corporation,0000927653-18-000010,2018,2018-05-24,1.0.3,0.3.0,0,0,0.0,64959,3313,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88632823,2.79,0.7791034,1.26,5.0,25677,34465,8788,0.74501668,2131,6151,warning_stem_collisions,64935,11.08114205,3313,1165,19.60006037,20.19065852,0.04268884,0,0.0,15203,0.18971025,3924869,435447,0.11094561,success,253,1415,-0.69664269,1023,0.0166925,489,0.00797911,149,0.00243126,873,0.01424492,551,0.00899078,,,0.00412825,0.02308885,-0.01896059,0.0272171,3915,61285,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,993,2036,128,3157,0.3145391194171682,0.6449160595502059,0.0405448210326259,766,0.3286143286143286,2331,0,0,0,0,,,,0,,0,433621,5.581370346598203,0.596790757381258,14.821358144680543,0.0593709884467265,150,634,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.88632823,,20.19065852,0.00412825,0.02308885,0.0166925,0.01424492,0.00243126,0.00797911,0.00899078,,,,,,,,0.04268884
cik:0000935703,S2018-121,121,2,2018-02-03,10-K,2018/sample_503/html/raw/0000935703/0000935703-18-000013.html,935703,DLTR,Dollar Tree,0000935703-18-000013,2018,2018-03-16,1.0.3,0.3.0,0,0,0.0,39528,2051,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,3.04557463,2.9,0.88326173,1.26,5.0,16080,20420,4340,0.78746327,1724,3192,warning_stem_collisions,39341,10.58002251,2051,797,19.18137494,19.39557401,0.05716682,0,0.0,10684,0.21357321,2962806,254732,0.0859766,success,197,602,-0.5068836,507,0.01382677,195,0.00531799,80,0.00218174,368,0.010036,295,0.00804516,,,0.00537253,0.01641758,-0.01104505,0.02179012,1879,36668,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,709,1285,66,2060,0.3441747572815534,0.6237864077669902,0.0320388349514563,390,0.2687801516195727,1451,0,0,0,0,,,,0,,0,254215,5.386445061013388,0.5915739568461601,14.72959678569546,0.0764485628855426,188,407,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,3.04557463,,19.39557401,0.00537253,0.01641758,0.01382677,0.010036,0.00218174,0.00531799,0.00804516,,,,,,,,0.05716682
cik:0000936340,S2018-109,109,2,2018-12-31,10-K,2018/sample_503/html/raw/0000936340/0000936340-19-000086.html,936340,DTE,DTE Energy,0000936340-19-000086,2018,2019-02-07,1.0.3,0.3.0,0,0,0.0,52008,3201,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.9256303,2.89,0.79064813,1.26,5.0,20871,29133,8262,0.71640408,1836,5213,warning_stem_collisions,51506,10.84945358,3201,1173,16.09059669,21.15919255,0.03793733,0,0.0,27701,0.34972919,6164191,347771,0.05641795,success,176,553,-0.51714678,780,0.01600952,273,0.00560333,117,0.00240143,649,0.01332074,438,0.00898996,,,0.00361241,0.01135034,-0.00773794,0.01496275,2599,48721,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,560,2028,108,2696,0.2077151335311572,0.7522255192878339,0.0400593471810089,648,0.3321373654536135,1951,0,0,0,0,,,,0,,0,347067,5.59847147556768,0.6312685549225708,13.772216047069096,0.0616825804380967,87,352,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.9256303,,21.15919255,0.00361241,0.01135034,0.01600952,0.01332074,0.00240143,0.00560333,0.00898996,,,,,,,,0.03793733
cik:0000936468,S2018-216,216,3,2018-12-31,10-K,2018/sample_503/html/raw/0000936468/0000936468-19-000009.html,936468,LMT,Lockheed Martin,0000936468-19-000009,2018,2019-02-08,1.0.3,0.3.0,0,0,0.0,60772,2782,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.88258121,2.82,0.78382252,1.25,5.0,23427,31287,7860,0.74877745,1936,5787,warning_stem_collisions,60792,11.01521348,2782,841,21.8519051,20.68568281,0.0439038,0,0.0,14226,0.18963449,3752136,399596,0.10649827,success,288,882,-0.50769231,1009,0.01757074,389,0.00677405,110,0.00191554,991,0.01725729,501,0.00872442,,,0.00501524,0.01535916,-0.01034393,0.0203744,3613,57425,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,897,2051,86,3034,0.2956493078444298,0.6760052735662492,0.028345418589321,631,0.3017694882831181,2091,0,0,0,0,,,,0,,0,398579,5.507119348692187,0.5822968993590854,13.605488570601208,0.0566256712281309,173,642,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.88258121,,20.68568281,0.00501524,0.01535916,0.01757074,0.01725729,0.00191554,0.00677405,0.00872442,,,,,,,,0.0439038
cik:0000940944,S2018-113,113,2,2018-05-27,10-K,2018/sample_503/html/raw/0000940944/0000940944-18-000050.html,940944,DRI,Darden Restaurants,0000940944-18-000050,2018,2018-07-20,1.0.3,0.3.0,0,0,0.0,40055,2038,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.98482176,2.83,0.90483561,1.26,5.0,16270,21171,4901,0.76850409,2046,3674,warning_stem_collisions,39777,10.59104413,2038,679,19.51766438,20.06102872,0.03755939,0,0.0,12501,0.23912544,3171733,263785,0.08316747,success,256,671,-0.44768069,741,0.01965622,425,0.01127381,84,0.00222823,278,0.0073744,264,0.00700302,,,0.00679081,0.01779935,-0.01100854,0.02459016,2145,37698,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,456,1483,55,1994,0.2286860581745235,0.7437311935807422,0.0275827482447342,400,0.2770083102493075,1444,0,0,0,0,,,,0,,0,263032,5.489021696764973,0.6016370014291282,16.658515697726394,0.0849162011173184,5,263,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.98482176,,20.06102872,0.00679081,0.01779935,0.01965622,0.0073744,0.00222823,0.01127381,0.00700302,,,,,,,,0.03755939
cik:0000943819,S2018-306,306,4,2018-06-30,10-K,2018/sample_503/html/raw/0000943819/0000943819-18-000013.html,943819,RMD,ResMed,0000943819-18-000013,2018,2018-08-17,1.0.3,0.3.0,0,0,0.0,43835,2314,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89337048,2.83,0.7814426,1.19,5.0,16781,22314,5533,0.75203908,2096,3763,warning_stem_collisions,43642,10.68377527,2314,861,18.85998271,19.01223357,0.0429632,0,0.0,10118,0.18820685,3123297,284631,0.09113158,success,193,975,-0.66952055,631,0.01525702,342,0.00826926,136,0.00328836,572,0.01383046,359,0.0086803,,,0.00466657,0.02357464,-0.01890807,0.02824121,2662,41358,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,476,1521,113,2110,0.2255924170616113,0.7208530805687203,0.0535545023696682,430,0.2955326460481099,1455,0,0,0,0,,,,0,,0,284072,5.412249988009017,0.5841527171566981,17.326076039628244,0.0848481941579931,135,297,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.89337048,,19.01223357,0.00466657,0.02357464,0.01525702,0.01383046,0.00328836,0.00826926,0.0086803,,,,,,,,0.0429632
cik:0000946581,S2018-333,333,4,2018-03-31,10-K,2018/sample_503/html/raw/0000946581/0001628280-18-006877.html,946581,TTWO,Take-Two Interactive,0001628280-18-006877,2018,2018-05-17,1.0.3,0.3.0,0,0,0.0,46524,2035,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.89333297,2.8,0.82018555,1.19,4.97,18224,23810,5586,0.76539269,1927,4269,warning_stem_collisions,46343,10.74382553,2035,775,22.77297297,20.52669932,0.0402434,0,0.0,9312,0.1673165,2836187,302157,0.10653635,success,272,901,-0.53623188,827,0.01882155,459,0.0104463,100,0.00227588,457,0.01040078,351,0.00798835,,,0.0061904,0.0205057,-0.0143153,0.0266961,2732,43939,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,662,1658,80,2400,0.2758333333333333,0.6908333333333333,0.0333333333333333,431,0.2712397734424166,1589,0,0,0,0,,,,0,,0,302028,5.4021193655345465,0.587664665292589,15.04219652561028,0.0711981360336947,213,310,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.89333297,,20.52669932,0.0061904,0.0205057,0.01882155,0.01040078,0.00227588,0.0104463,0.00798835,,,,,,,,0.0402434
cik:0001000697,S2018-368,368,4,2018-12-31,10-K,2018/sample_503/html/raw/0001000697/0001193125-19-051872.html,1000697,WAT,Waters Corporation,0001193125-19-051872,2018,2019-02-26,1.0.3,0.3.0,0,0,0.0,83381,3534,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.94247769,2.87,0.81407164,1.26,5.0,32490,44266,11776,0.7339719,1827,8068,warning_stem_collisions,83715,11.33517345,3534,838,23.68845501,22.00195053,0.04490235,0,0.0,12371,0.12874925,1960896,561902,0.2865537,success,336,1076,-0.52407932,1140,0.0145713,418,0.00534281,198,0.0025308,710,0.00907511,666,0.00851271,,,0.0042947,0.01375326,-0.00945856,0.01804796,3880,78236,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,1167,3086,168,4421,0.2639674281836688,0.6980321194299932,0.0380004523863379,1046,0.3681802182330165,2841,0,0,0,0,,,,0,,0,558682,5.595769125103025,0.5979669821923624,11.113837458390542,0.0392742076475436,290,650,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.94247769,,22.00195053,0.0042947,0.01375326,0.0145713,0.00907511,0.0025308,0.00534281,0.00851271,,,,,,,,0.04490235
cik:0001001250,S2018-137,137,2,2018-06-30,10-K,2018/sample_503/html/raw/0001001250/0001104659-18-053494.html,1001250,EL,Estée Lauder Companies (The),0001104659-18-053494,2018,2018-08-24,1.0.3,0.3.0,0,0,0.0,47793,2406,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91612358,2.82,0.82408005,1.26,5.0,19113,25542,6429,0.74829692,1890,4493,warning_stem_collisions,47835,10.77551287,2406,1050,19.88154613,20.39005821,0.03555974,0,0.0,19130,0.28567162,4418341,317379,0.07183217,success,353,580,-0.24330118,764,0.01682338,234,0.00515271,117,0.00257635,293,0.0064519,287,0.00631978,,,0.0077731,0.01277167,-0.00499857,0.02054478,2261,45413,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,674,1535,104,2313,0.2913964548205793,0.6636402939904885,0.0449632511889321,491,0.3012269938650306,1630,0,0,0,0,,,,0,,0,315997,5.492097809871792,0.6079605647201263,14.744372310161603,0.0685577151752318,61,287,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.91612358,,20.39005821,0.0077731,0.01277167,0.01682338,0.0064519,0.00257635,0.00515271,0.00631978,,,,,,,,0.03555974
cik:0001002047,S2018-251,251,3,2018-04-27,10-K,2018/sample_503/html/raw/0001002047/0001564590-18-015820.html,1002047,NTAP,NetApp,0001564590-18-015820,2018,2018-06-19,1.0.3,0.3.0,1,5,0.1164741,42928,2188,3,0.00137112,success,2.0,0.02150538,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02150538,93,success,6.0,0.0,0.06451613,0.0,1.0,0.06451613,0.06451613,8.0,success,2.77928571,2.715,0.71366056,1.8,4.54,42,58,16,0.72413793,36,10,warning_stem_collisions,2.8954928,2.83,0.80119416,1.29,5.0,17015,22827,5812,0.74538923,1997,4272,warning_stem_collisions,43030,10.66965283,2188,823,19.66636197,20.23354518,0.02993261,5,0.116198,11921,0.21693873,5038168,287108,0.05698659,success,258,755,-0.49062192,762,0.01849559,391,0.00949052,97,0.00235443,399,0.0096847,313,0.00759727,,,0.00626229,0.01832569,-0.0120634,0.02458798,2452,41199,warning_stem_collisions,success,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,1,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,456,1668,83,2207,0.2066153149071137,0.7557770729497055,0.0376076121431807,404,0.2695130086724483,1499,0,3,0,3,0.0,1.0,0.0,0,0.0,3,286610,5.534996303627215,0.593852097393461,16.837952889977437,0.0822264087949824,105,241,94,4.553876891600541,26.575886524822693,31.33333333333333,0.351063829787234,success,success,en_core_web_sm,3.8.0,1.0.0,1.3862943611198906,1,2.8954928,2.77928571,20.23354518,0.00626229,0.01832569,0.01849559,0.0096847,0.00235443,0.00949052,0.00759727,0.06451613,0.0,0.02150538,0.0,0.0,0.0,0.02150538,0.02993261
cik:0001002910,S2018-025,25,1,2018-12-31,10-K,2018/sample_503/html/raw/0001002910/0001002910-19-000094.html,1002910,AEE,Ameren,0001002910-19-000094,2018,2019-02-26,1.0.3,0.3.0,0,0,0.0,62313,3821,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.90180802,2.81,0.80057281,1.19,5.0,23617,34494,10877,0.6846698,1787,5856,warning_stem_collisions,61725,11.03044431,3821,1153,16.15414813,22.85739723,0.0417335,0,0.0,40744,0.3976227,7585744,417065,0.0549801,success,162,648,-0.6,731,0.01258522,312,0.00537153,164,0.0028235,821,0.0141347,510,0.00878039,,,0.00278906,0.01115626,-0.00836719,0.01394532,2939,58084,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,798,2015,144,2957,0.2698681095705106,0.6814338856949611,0.0486980047345282,718,0.3125816282107096,2297,0,0,0,0,,,,0,,0,414971,5.600563578724903,0.6225699860782636,12.57320602125659,0.0514936513527566,173,405,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.90180802,,22.85739723,0.00278906,0.01115626,0.01258522,0.0141347,0.0028235,0.00537153,0.00878039,,,,,,,,0.0417335
cik:0001004434,S2018-011,11,1,2018-12-31,10-K,2018/sample_503/html/raw/0001004434/0001004434-19-000008.html,1004434,AMG,Affiliated Managers Group,0001004434-19-000008,2018,2019-02-22,1.0.3,0.3.0,0,0,0.0,34532,1696,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.82037275,2.72,0.77678719,1.26,5.0,13226,17559,4333,0.75323196,1441,3499,warning_stem_collisions,34487,10.44833772,1696,634,20.33431604,21.80009055,0.03149013,0,0.0,9836,0.22191639,2433476,232642,0.0956007,success,124,481,-0.59008264,599,0.01820835,311,0.00945375,100,0.00303979,350,0.01063927,272,0.00826823,,,0.00376934,0.01462139,-0.01085205,0.01839073,1810,32897,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,432,1203,86,1721,0.2510168506682161,0.6990122022080186,0.0499709471237652,339,0.3034914950760967,1117,0,0,0,0,,,,0,,0,231646,5.573160897225292,0.5748334876497118,13.28573997832269,0.0726083450315104,121,291,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.82037275,,21.80009055,0.00376934,0.01462139,0.01820835,0.01063927,0.00303979,0.00945375,0.00826823,,,,,,,,0.03149013
cik:0001004980,S2018-275,275,3,2018-12-31,10-K,2018/sample_503/html/raw/0001004980/0001004980-19-000004.html,1004980,PCG,Pacific Gas & Electric Company,0001004980-19-000004,2018,2019-02-28,1.0.3,0.3.0,0,0,0.0,87649,3799,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.92365481,2.86,0.8051427,1.26,5.0,33958,46451,12493,0.73104992,2303,7604,warning_stem_collisions,88373,11.38932177,3799,1424,23.26217426,22.78205665,0.04344087,0,0.0,23965,0.21332942,4735127,580453,0.12258446,success,245,2103,-0.79131175,1287,0.01555983,589,0.00712101,257,0.00310713,1622,0.01960998,707,0.00854763,,,0.00296205,0.02542527,-0.02246322,0.02838732,5774,82713,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,1171,2687,227,4085,0.2866585067319461,0.6577723378212974,0.0555691554467564,906,0.3143650242886884,2882,0,0,0,0,,,,0,,0,577321,5.518502918346471,0.5943077200794271,13.67158883583422,0.0474276430591491,134,476,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.92365481,,22.78205665,0.00296205,0.02542527,0.01555983,0.01960998,0.00310713,0.00712101,0.00854763,,,,,,,,0.04344087
cik:0001013871,S2018-248,248,3,2018-12-31,10-K,2018/sample_503/html/raw/0001013871/0001013871-19-000007.html,1013871,NRG,NRG Energy,0001013871-19-000007,2018,2019-02-28,1.0.3,0.3.0,0,0,0.0,69892,3969,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91313538,2.86,0.81272449,1.26,5.0,26606,37270,10664,0.71387175,2299,6491,warning_stem_collisions,69287,11.14601258,3969,1394,17.45704208,21.15459631,0.04132088,0,0.0,37964,0.35397339,8197035,456629,0.05570661,success,292,1279,-0.62826225,1213,0.01865465,476,0.00732037,138,0.00212229,765,0.01176489,658,0.01011934,,,0.00449065,0.01966966,-0.01517901,0.02416031,4039,65024,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,1011,2413,115,3539,0.2856739191862107,0.6818310257134784,0.0324950551003108,715,0.3002939941201176,2381,0,0,0,0,,,,0,,0,456063,5.466263014768852,0.6043360026442705,15.55872389790596,0.060307396445259,130,515,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.91313538,,21.15459631,0.00449065,0.01966966,0.01865465,0.01176489,0.00212229,0.00732037,0.01011934,,,,,,,,0.04132088
cik:0001014473,S2018-357,357,4,2018-12-31,10-K,2018/sample_503/html/raw/0001014473/0001014473-19-000005.html,1014473,VRSN,Verisign,0001014473-19-000005,2018,2019-02-15,1.0.3,0.3.0,0,0,0.0,32603,1634,0,0.0,success,,,,,,,,,,,0,warning_denominator_zero,,,,,,,,,warning_denominator_zero,,,,,,0,0,0,,0,0,warning_denominator_zero,2.91574423,2.83,0.80643564,1.26,5.0,12167,16317,4150,0.74566403,1706,2958,warning_stem_collisions,32595,10.39191418,1634,608,19.94798042,20.28115407,0.03350207,0,0.0,7238,0.18170863,1770752,213112,0.12035113,success,138,537,-0.59111111,540,0.01733492,347,0.01113929,73,0.00234342,327,0.01049726,240,0.00770441,,,0.00443003,0.01723861,-0.01280858,0.02166865,1769,31151,warning_denominator_zero,warning_denominator_zero,success,exact-then-unique-porter-1.0.0,baek-smart-porter-1.0.0,0,0,0,0,0,0,0,0,2018,2018,1,0,0,0,0,0,2018,2018,,,,,,,,,,,,,,,,,,,,,343,1120,67,1530,0.2241830065359477,0.7320261437908496,0.0437908496732026,309,0.2741792369121562,1127,0,0,0,0,,,,0,,0,212272,5.412384969325154,0.5763675869120655,15.92929562473509,0.0900434560327198,51,176,0,0.0,,,,success,success,en_core_web_sm,3.8.0,1.0.0,0.0,0,2.91574423,,20.28115407,0.00443003,0.01723861,0.01733492,0.01049726,0.00234342,0.01113929,0.00770441,,,,,,,,0.03350207
