sample_order,company_id,final_sample_id,ticker,symbol,company_name,security,_company_key,cik,gics_sector,gics_sub_industry,accession_number,primary_document,form,filing_date,report_date,report_year,filing_url,source_manifest,sample_group,batch_id,r2_object_key,universe_order
69,S2023-069,S2023-069,BKNG,BKNG,Booking Holdings,Booking Holdings,cik:0001075531,0001075531,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0001075531-24-000014,bkng-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1075531/000107553124000014/bkng-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001075531/0001075531-24-000014.html,71
70,S2023-070,S2023-070,BWA,BWA,BorgWarner,BorgWarner,cik:0000908255,0000908255,,,0000908255-24-000007,bwa-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/908255/000090825524000007/bwa-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000908255/0000908255-24-000007.html,72
71,S2023-071,S2023-071,BSX,BSX,Boston Scientific,Boston Scientific,cik:0000885725,0000885725,Health Care,Health Care Equipment,0000885725-24-000017,bsx-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/885725/000088572524000017/bsx-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000885725/0000885725-24-000017.html,73
72,S2023-072,S2023-072,BMY,BMY,Bristol Myers Squibb,Bristol Myers Squibb,cik:0000014272,0000014272,Health Care,Pharmaceuticals,0000014272-24-000044,bmy-20231231.htm,10-K,2024-02-13,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/14272/000001427224000044/bmy-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000014272/0000014272-24-000044.html,74
73,S2023-073,S2023-073,AVGO,AVGO,Broadcom,Broadcom,cik:0001730168,0001730168,Information Technology,Semiconductors,0001730168-23-000096,avgo-20231029.htm,10-K,2023-12-14,2023-10-29,2023,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000096/avgo-20231029.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001730168/0001730168-23-000096.html,75
74,S2023-074,S2023-074,BR,BR,Broadridge Financial Solutions,Broadridge Financial Solutions,cik:0001383312,0001383312,Industrials,Data Processing & Outsourced Services,0001383312-23-000037,br-20230630.htm,10-K,2023-08-08,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/1383312/000138331223000037/br-20230630.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001383312/0001383312-23-000037.html,76
75,S2023-075,S2023-075,BRO,BRO,Brown & Brown,Brown & Brown,cik:0000079282,0000079282,Financials,Insurance Brokers,0000950170-24-018890,bro-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/79282/000095017024018890/bro-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000079282/0000950170-24-018890.html,77
76,S2023-076,S2023-076,BF-B,BF-B,Brown–Forman,Brown–Forman,cik:0000014693,0000014693,Consumer Staples,Distillers & Vintners,0000014693-23-000074,bfb-20230430.htm,10-K,2023-06-16,2023-04-30,2023,https://www.sec.gov/Archives/edgar/data/14693/000001469323000074/bfb-20230430.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000014693/0000014693-23-000074.html,78
77,S2023-077,S2023-077,BLDR,BLDR,Builders FirstSource,Builders FirstSource,cik:0001316835,0001316835,Industrials,Building Products,0000950170-24-018584,bldr-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1316835/000095017024018584/bldr-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001316835/0000950170-24-018584.html,79
78,S2023-078,S2023-078,BG,BG,Bunge Global,Bunge Global,cik:0001996862,0001996862,Consumer Staples,Agricultural Products & Services,0001996862-24-000007,bg-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1996862/000199686224000007/bg-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001996862/0001996862-24-000007.html,80
79,S2023-079,S2023-079,CHRW,CHRW,C.H. Robinson,C.H. Robinson,cik:0001043277,0001043277,Industrials,Air Freight & Logistics,0001043277-24-000011,chrw-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1043277/000104327724000011/chrw-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001043277/0001043277-24-000011.html,81
80,S2023-080,S2023-080,CBRE,CBRE,CBRE Group,CBRE Group,cik:0001138118,0001138118,Real Estate,Real Estate Services,0001138118-24-000006,cbre-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1138118/000113811824000006/cbre-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001138118/0001138118-24-000006.html,82
81,S2023-081,S2023-081,CDW,CDW,CDW Corporation,CDW Corporation,cik:0001402057,0001402057,Information Technology,Technology Distributors,0001402057-24-000015,cdw-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1402057/000140205724000015/cdw-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001402057/0001402057-24-000015.html,83
82,S2023-082,S2023-082,CF,CF,CF Industries,CF Industries,cik:0001324404,0001324404,Materials,Fertilizers & Agricultural Chemicals,0001324404-24-000008,cf-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1324404/000132440424000008/cf-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001324404/0001324404-24-000008.html,84
83,S2023-083,S2023-083,CME,CME,CME Group,CME Group,cik:0001156375,0001156375,Financials,Financial Exchanges & Data,0001156375-24-000010,cme-20231231.htm,10-K,2024-02-28,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1156375/000115637524000010/cme-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001156375/0001156375-24-000010.html,85
84,S2023-084,S2023-084,CMS,CMS,CMS Energy,CMS Energy,cik:0000811156,0000811156,Utilities,Multi-Utilities,0000811156-24-000044,cms-20231231.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/811156/000081115624000044/cms-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000811156/0000811156-24-000044.html,86
85,S2023-085,S2023-085,CSX,CSX,CSX Corporation,CSX Corporation,cik:0000277948,0000277948,Industrials,Rail Transportation,0000277948-24-000010,csx-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/277948/000027794824000010/csx-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000277948/0000277948-24-000010.html,87
86,S2023-086,S2023-086,CVS,CVS,CVS Health,CVS Health,cik:0000064803,0000064803,Health Care,Health Care Services,0000064803-24-000007,cvs-20231231.htm,10-K,2024-02-07,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/64803/000006480324000007/cvs-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000064803/0000064803-24-000007.html,88
87,S2023-087,S2023-087,CDNS,CDNS,Cadence Design Systems,Cadence Design Systems,cik:0000813672,0000813672,Information Technology,Application Software,0000813672-24-000034,cdns-20231231.htm,10-K,2024-02-14,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/cdns-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000813672/0000813672-24-000034.html,89
88,S2023-088,S2023-088,CZR,CZR,Caesars Entertainment,Caesars Entertainment,cik:0001590895,0001590895,,,0001590895-24-000051,czr-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1590895/000159089524000051/czr-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001590895/0001590895-24-000051.html,90
89,S2023-089,S2023-089,CPT,CPT,Camden Property Trust,Camden Property Trust,cik:0000906345,0000906345,Real Estate,Multi-Family Residential REITs,0000906345-24-000007,cpt-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/906345/000090634524000007/cpt-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000906345/0000906345-24-000007.html,91
90,S2023-090,S2023-090,CPB,CPB,Campbell's,Campbell's,cik:0000016732,0000016732,,,0000016732-23-000109,cpb-20230730.htm,10-K,2023-09-21,2023-07-30,2023,https://www.sec.gov/Archives/edgar/data/16732/000001673223000109/cpb-20230730.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000016732/0000016732-23-000109.html,92
91,S2023-091,S2023-091,COF,COF,Capital One,Capital One,cik:0000927628,0000927628,Financials,Consumer Finance,0000927628-24-000094,cof-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/927628/000092762824000094/cof-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000927628/0000927628-24-000094.html,93
92,S2023-092,S2023-092,KMX,KMX,CarMax,CarMax,cik:0001170010,0001170010,,,0001170010-23-000010,kmx-20230228.htm,10-K,2023-04-13,2023-02-28,2023,https://www.sec.gov/Archives/edgar/data/1170010/000117001023000010/kmx-20230228.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001170010/0001170010-23-000010.html,94
93,S2023-093,S2023-093,CAH,CAH,Cardinal Health,Cardinal Health,cik:0000721371,0000721371,Health Care,Health Care Distributors,0000721371-23-000060,cah-20230630.htm,10-K,2023-08-15,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/721371/000072137123000060/cah-20230630.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000721371/0000721371-23-000060.html,95
94,S2023-094,S2023-094,CCL,CCL,Carnival Corporation,Carnival Corporation,cik:0000815097,0000815097,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0000815097-24-000011,ccl-20231130.htm,10-K,2024-01-26,2023-11-30,2023,https://www.sec.gov/Archives/edgar/data/815097/000081509724000011/ccl-20231130.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000815097/0000815097-24-000011.html,96
95,S2023-095,S2023-095,CARR,CARR,Carrier Global,Carrier Global,cik:0001783180,0001783180,Industrials,Building Products,0001783180-24-000009,carr-20231231.htm,10-K,2024-02-06,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1783180/000178318024000009/carr-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001783180/0001783180-24-000009.html,97
96,S2023-096,S2023-096,CAT,CAT,Caterpillar Inc.,Caterpillar Inc.,cik:0000018230,0000018230,Industrials,Construction Machinery & Heavy Transportation Equipment,0000018230-24-000009,cat-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/cat-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0000018230/0000018230-24-000009.html,99
97,S2023-097,S2023-097,CBOE,CBOE,Cboe Global Markets,Cboe Global Markets,cik:0001374310,0001374310,Financials,Financial Exchanges & Data,0001558370-24-001277,cboe-20231231x10k.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1374310/000155837024001277/cboe-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001374310/0001558370-24-001277.html,100
98,S2023-098,S2023-098,CE,CE,Celanese,Celanese,cik:0001306830,0001306830,,,0001306830-24-000029,ce-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1306830/000130683024000029/ce-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001306830/0001306830-24-000029.html,101
99,S2023-099,S2023-099,COR,COR,Cencora,Cencora,cik:0001140859,0001140859,Health Care,Health Care Distributors,0001140859-23-000197,cor-20230930.htm,10-K,2023-11-21,2023-09-30,2023,https://www.sec.gov/Archives/edgar/data/1140859/000114085923000197/cor-20230930.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001140859/0001140859-23-000197.html,102
100,S2023-100,S2023-100,CNC,CNC,Centene Corporation,Centene Corporation,cik:0001071739,0001071739,Health Care,Managed Health Care,0001071739-24-000037,cnc-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/cnc-20231231.htm,2023/sp500_companies.csv,sample_2023,1,2023/sample_500/html/raw/0001071739/0001071739-24-000037.html,103
101,S2023-101,S2023-101,CNP,CNP,CenterPoint Energy,CenterPoint Energy,cik:0001130310,0001130310,Utilities,Multi-Utilities,0001130310-24-000010,cnp-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1130310/000113031024000010/cnp-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001130310/0001130310-24-000010.html,104
102,S2023-102,S2023-102,CRL,CRL,Charles River Laboratories,Charles River Laboratories,cik:0001100682,0001100682,Health Care,Life Sciences Tools & Services,0001100682-24-000007,crl-20231230.htm,10-K,2024-02-14,2023-12-30,2023,https://www.sec.gov/Archives/edgar/data/1100682/000110068224000007/crl-20231230.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001100682/0001100682-24-000007.html,106
103,S2023-103,S2023-103,SCHW,SCHW,Charles Schwab Corporation,Charles Schwab Corporation,cik:0000316709,0000316709,Financials,Investment Banking & Brokerage,0000316709-24-000018,schw-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/316709/000031670924000018/schw-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000316709/0000316709-24-000018.html,107
104,S2023-104,S2023-104,CHTR,CHTR,Charter Communications,Charter Communications,cik:0001091667,0001091667,Communication Services,Cable & Satellite,0001091667-24-000028,chtr-20231231.htm,10-K,2024-02-02,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1091667/000109166724000028/chtr-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001091667/0001091667-24-000028.html,108
105,S2023-105,S2023-105,CVX,CVX,Chevron Corporation,Chevron Corporation,cik:0000093410,0000093410,Energy,Integrated Oil & Gas,0000093410-24-000013,cvx-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/93410/000009341024000013/cvx-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000093410/0000093410-24-000013.html,109
106,S2023-106,S2023-106,CMG,CMG,Chipotle Mexican Grill,Chipotle Mexican Grill,cik:0001058090,0001058090,Consumer Discretionary,Restaurants,0001562762-24-000023,cmg-20231231x10k.htm,10-K,2024-02-08,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1058090/000156276224000023/cmg-20231231x10k.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001058090/0001562762-24-000023.html,110
107,S2023-107,S2023-107,CB,CB,Chubb Limited,Chubb Limited,cik:0000896159,0000896159,Financials,Property & Casualty Insurance,0000896159-24-000003,cb-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/896159/000089615924000003/cb-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000896159/0000896159-24-000003.html,111
108,S2023-108,S2023-108,CHD,CHD,Church & Dwight,Church & Dwight,cik:0000313927,0000313927,Consumer Staples,Household Products,0000950170-24-015810,chd-20231231.htm,10-K,2024-02-15,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/chd-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000313927/0000950170-24-015810.html,112
109,S2023-109,S2023-109,CI,CI,Cigna,Cigna,cik:0001739940,0001739940,Health Care,Health Care Services,0001739940-24-000005,ci-20231231.htm,10-K,2024-02-29,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/ci-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001739940/0001739940-24-000005.html,113
110,S2023-110,S2023-110,CINF,CINF,Cincinnati Financial,Cincinnati Financial,cik:0000020286,0000020286,Financials,Property & Casualty Insurance,0000020286-24-000014,cinf-20231231.htm,10-K,2024-02-26,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/20286/000002028624000014/cinf-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000020286/0000020286-24-000014.html,114
111,S2023-111,S2023-111,CTAS,CTAS,Cintas,Cintas,cik:0000723254,0000723254,Industrials,Diversified Support Services,0000723254-23-000025,ctas-20230531.htm,10-K,2023-07-27,2023-05-31,2023,https://www.sec.gov/Archives/edgar/data/723254/000072325423000025/ctas-20230531.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000723254/0000723254-23-000025.html,115
112,S2023-112,S2023-112,CSCO,CSCO,Cisco,Cisco,cik:0000858877,0000858877,Information Technology,Communications Equipment,0000858877-23-000023,csco-20230729.htm,10-K,2023-09-07,2023-07-29,2023,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000858877/0000858877-23-000023.html,116
113,S2023-113,S2023-113,C,C,Citigroup,Citigroup,cik:0000831001,0000831001,Financials,Diversified Banks,0000831001-24-000033,c-20231231.htm,10-K,2024-02-23,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/831001/000083100124000033/c-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000831001/0000831001-24-000033.html,117
114,S2023-114,S2023-114,CFG,CFG,Citizens Financial Group,Citizens Financial Group,cik:0000759944,0000759944,Financials,Regional Banks,0000759944-24-000039,cfg-20231231.htm,10-K,2024-02-16,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/759944/000075994424000039/cfg-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000759944/0000759944-24-000039.html,118
115,S2023-115,S2023-115,CLX,CLX,Clorox,Clorox,cik:0000021076,0000021076,Consumer Staples,Household Products,0000021076-23-000037,clx-20230630.htm,10-K,2023-08-10,2023-06-30,2023,https://www.sec.gov/Archives/edgar/data/21076/000002107623000037/clx-20230630.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000021076/0000021076-23-000037.html,119
116,S2023-116,S2023-116,CSGP,CSGP,CoStar Group,CoStar Group,cik:0001057352,0001057352,Real Estate,Real Estate Services,0001057352-24-000013,csgp-20231231.htm,10-K,2024-02-22,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/1057352/000105735224000013/csgp-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0001057352/0001057352-24-000013.html,120
117,S2023-117,S2023-117,KO,KO,Coca-Cola Company (The),Coca-Cola Company (The),cik:0000021344,0000021344,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,0000021344-24-000009,ko-20231231.htm,10-K,2024-02-20,2023-12-31,2023,https://www.sec.gov/Archives/edgar/data/21344/000002134424000009/ko-20231231.htm,2023/sp500_companies.csv,sample_2023,2,2023/sample_500/html/raw/0000021344/0000021344-24-000009.html,121
