company_id,final_sample_id,cik,ticker,accession_number,section_code,section_name,section_order,heading_text,extraction_status,first_paragraph_order,last_paragraph_order,paragraph_count,sentence_count,word_count,character_count,analysis_text_file,warning_message
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments.,detected,161,162,2,3,6,40,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_1c,Cybersecurity,4,Item 1C. Cybersecurity.,detected,163,179,17,25,481,3303,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_1c_cybersecurity.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_2,Properties,5,Item 2. Properties.,detected,180,184,5,14,279,1867,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_2_properties.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_3,Legal Proceedings,6,Item 3. Legal Proceedings.,detected,185,189,5,9,73,463,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_3_legal_proceedings.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.",detected,190,202,13,22,525,3175,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_5_stock_market_information.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations.,detected,203,343,141,294,7205,46260,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_7_management_discussion_and_analysis.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosure About Market Risk.,detected,344,351,8,24,643,3973,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_7a_market_risk.txt,
P2025-011,P2025-011,0000906163,NVR,0000906163-26-000018,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data.,detected,352,723,372,797,16916,109118,2025/pilot_100/text/section_text/0000906163/0000906163-26-000018/item_8_financial_statements.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_1,Business,1,Item 1. Business,detected,72,120,49,115,2602,17268,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_1_business.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,121,528,408,979,32996,215967,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_1a_risk_factors.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,529,530,2,3,7,49,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,531,542,12,37,1052,7480,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_1c_cybersecurity.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_2,Properties,5,Item 2. Properties,detected,543,544,2,7,96,648,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_2_properties.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,545,564,20,45,1283,8543,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_3_legal_proceedings.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant's Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,565,585,21,34,709,4156,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_5_stock_market_information.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_7,Management's Discussion and Analysis,8,Item 7. Management's Discussion and Analysis of Financial Condition and Results of Operations,detected,586,759,174,330,9693,63554,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_7_management_discussion_and_analysis.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk,detected,760,773,14,28,576,3911,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_7a_market_risk.txt,
P2025-012,P2025-012,0001792789,DASH,0001792789-26-000013,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,774,1270,497,1031,27014,171671,2025/pilot_100/text/section_text/0001792789/0001792789-26-000013/item_8_financial_statements.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_1,Business,1,Item 1. Business,detected,113,305,193,512,12575,81934,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_1_business.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,306,417,112,364,11325,74579,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_1a_risk_factors.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_1b,Unresolved Staff Comments,3,Item 1B. Unresolved Staff Comments,detected,418,419,2,3,6,39,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_1c,Cybersecurity,4,Item 1C. Cybersecurity,detected,420,431,12,24,709,5156,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_1c_cybersecurity.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_2,Properties,5,Item 2. Properties,detected,432,436,5,8,125,846,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_2_properties.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_3,Legal Proceedings,6,Item 3. Legal Proceedings,detected,437,442,6,8,63,457,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_3_legal_proceedings.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_5,Market for Registrant's Common Equity,7,"Item 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities",detected,443,453,11,17,289,1760,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_5_stock_market_information.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations,detected,454,592,139,310,8288,53872,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_7_management_discussion_and_analysis.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures about Market Risk,detected,593,604,12,36,758,4675,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_7a_market_risk.txt,
P2025-013,P2025-013,0001513761,NCLH,0001104659-26-022067,item_8,Financial Statements and Supplementary Data,10,Item 8. Financial Statements and Supplementary Data,detected,605,1111,507,1308,43257,277459,2025/pilot_100/text/section_text/0001513761/0001104659-26-022067/item_8_financial_statements.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_1,Business,1,Item 1 . Business (Continued),detected,171,289,119,483,15022,100732,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_1_business.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_1a,Risk Factors,2,Item 1A. Risk Factors (Continued),detected,290,296,7,30,886,6109,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_1a_risk_factors.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_1b,Unresolved Staff Comments,3,ITEM 1B. Unresolved Staff Comments.,detected,297,304,8,28,698,4959,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_1b_unresolved_staff_comments.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_1c,Cybersecurity,4,ITEM 1C. Cybersecurity (Continued),detected,305,310,6,18,583,4094,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_1c_cybersecurity.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_2,Properties,5,ITEM 2. Properties.,detected,311,334,24,65,1386,8785,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_2_properties.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_3,Legal Proceedings,6,Item 3. Legal Proceedings (Continued),detected,335,370,36,89,1717,10579,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_3_legal_proceedings.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_5,Market for Registrant's Common Equity,7,"ITEM 5. Market for Registrant’s Common Equity, Related Stockholder Matters and Issuer Purchases of Equity Securities.",detected,371,879,509,969,22057,143963,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_5_stock_market_information.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_7,Management's Discussion and Analysis,8,Item 7. Management’s Discussion and Analysis of Financial Condition and Results of Operations (Continued),detected,880,943,64,158,3203,21099,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_7_management_discussion_and_analysis.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_7a,Market Risk,9,Item 7A. Quantitative and Qualitative Disclosures About Market Risk (Continued),detected,944,961,18,53,1079,7303,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_7a_market_risk.txt,
P2025-014,P2025-014,0000037996,F,0000037996-26-000015,item_8,Financial Statements and Supplementary Data,10,ITEM 8. Financial Statements and Supplementary Data.,detected,962,1759,798,1601,40138,248262,2025/pilot_100/text/section_text/0000037996/0000037996-26-000015/item_8_financial_statements.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_1_business.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_1a_risk_factors.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_1b_unresolved_staff_comments.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,328,355,28,71,1826,13064,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_1c_cybersecurity.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_2_properties.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_3_legal_proceedings.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MAR KET FOR THE REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,356,1143,788,1996,47498,302190,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_5_stock_market_information.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_7_management_discussion_and_analysis.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_7a_market_risk.txt,
P2025-015,P2025-015,0000313927,CHD,0001193125-26-048139,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000313927/0001193125-26-048139/item_8_financial_statements.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_1,Business,1,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_1_business.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_1a_risk_factors.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_1b,Unresolved Staff Comments,3,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_1b_unresolved_staff_comments.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_1c,Cybersecurity,4,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_1c_cybersecurity.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_2,Properties,5,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_2_properties.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_3,Legal Proceedings,6,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_3_legal_proceedings.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_5,Market for Registrant's Common Equity,7,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_5_stock_market_information.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_7,Management's Discussion and Analysis,8,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_7_management_discussion_and_analysis.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_7a,Market Risk,9,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_7a_market_risk.txt,
P2025-016,P2025-016,0000040704,GIS,0001193125-25-147079,item_8,Financial Statements and Supplementary Data,10,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000040704/0001193125-25-147079/item_8_financial_statements.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_1,Business,1,ITEM 1. BUSINESS,detected,30,202,173,406,11791,79711,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_1_business.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_1a,Risk Factors,2,,not_present,,,0,0,0,0,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_1a_risk_factors.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_1b,Unresolved Staff Comments,3,ITEM 1B. UNRESOLVED STAFF COMMENTS,detected,203,204,2,3,6,39,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_1b_unresolved_staff_comments.txt,section_too_short
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_1c,Cybersecurity,4,ITEM 1C. CYBERSECURITY,detected,205,220,16,52,1267,9200,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_1c_cybersecurity.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_2,Properties,5,ITEM 2. PROPERTIES,detected,221,227,7,14,266,1750,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_2_properties.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_3,Legal Proceedings,6,ITEM 3. LEGAL PROCEEDINGS,detected,228,232,5,7,39,256,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_3_legal_proceedings.txt,section_too_short
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_5,Market for Registrant's Common Equity,7,"ITEM 5. MARKET FOR REGISTRANT’S COMMON EQUITY, RELATED STOCKHOLDER MATTERS AND ISSUER PURCHASES OF EQUITY SECURITIES",detected,233,243,11,15,384,2504,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_5_stock_market_information.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_7,Management's Discussion and Analysis,8,ITEM 7. MANAGEMENT’S DISCUSSION AND ANALYSIS OF FINANCIAL CONDITION AND RESULTS OF OPERATIONS,detected,244,491,248,527,13831,90083,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_7_management_discussion_and_analysis.txt,
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_7a,Market Risk,9,ITEM 7A. QUANTITATIVE AND QUALITATIVE DISCLOSURES ABOUT MARKET RISK,detected,492,493,2,3,26,175,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_7a_market_risk.txt,section_too_short
P2025-017,P2025-017,0000021665,CL,0000021665-26-000006,item_8,Financial Statements and Supplementary Data,10,ITEM 8. FINANCIAL STATEMENTS AND SUPPLEMENTARY DATA,detected,494,1050,557,921,22816,142965,2025/pilot_100/text/section_text/0000021665/0000021665-26-000006/item_8_financial_statements.txt,
P2025-018,P2025-018,0000016918,STZ,0000016918-25-000022,item_1,Business,1,Item 1. Business,detected,98,235,138,315,6783,44771,2025/pilot_100/text/section_text/0000016918/0000016918-25-000022/item_1_business.txt,low_heading_score
P2025-018,P2025-018,0000016918,STZ,0000016918-25-000022,item_1a,Risk Factors,2,Item 1A. Risk Factors,detected,236,414,179,407,11069,74629,2025/pilot_100/text/section_text/0000016918/0000016918-25-000022/item_1a_risk_factors.txt,
